date,lat,long,district
2022-11-16,30.82863954878797,74.73942403560963,Firozpur
2022-11-16,30.82863954878797,74.75906091187073,Firozpur
2022-11-16,30.36661359451472,74.39364579453803,Sri Muktsar Sahib
2022-11-16,30.562215823331133,74.55885123257792,Sri Muktsar Sahib
2022-11-16,30.19838774255091,74.28089597258072,Fazilka
2022-11-16,30.5284913011214,74.54666146120883,Sri Muktsar Sahib
2022-11-16,30.926440663196185,74.86882180946067,Firozpur
2022-11-16,30.769902672606023,74.73857519973981,Faridkot
2022-11-16,30.586440480129664,74.59684436688198,Sri Muktsar Sahib
2022-11-16,30.41495207634865,74.44675865872246,Sri Muktsar Sahib
2022-11-16,31.22996136308372,75.12008282927253,Kapurthala
2022-11-16,31.12878779645454,75.03394685857235,Firozpur
2022-11-16,31.04110403870925,74.97065436265987,Firozpur
2022-11-16,30.63809599830301,74.66038653209901,Faridkot
2022-11-16,30.36554054153532,74.44257592531629,Sri Muktsar Sahib
2022-11-16,30.260260904831902,74.36030437232003,Sri Muktsar Sahib
2022-11-16,30.13728684348857,74.2689300410531,Fazilka
2022-11-16,30.72915220826928,74.73082464222638,Faridkot
2022-11-16,30.879226332102565,74.87709152567275,Firozpur
2022-11-16,30.57064695388356,74.62212620815887,Sri Muktsar Sahib
2022-11-16,30.511629040016537,74.57678864491848,Sri Muktsar Sahib
2022-11-16,30.450924900039038,74.55376802389424,Sri Muktsar Sahib
2022-11-16,30.7881701221363,74.81590816733616,Firozpur
2022-11-16,30.6348122948247,74.68590762620194,Faridkot
2022-11-16,30.179442496250733,74.35335392235285,Sri Muktsar Sahib
2022-11-16,30.879226332102565,74.89477403839548,Firozpur
2022-11-16,30.746635710572743,74.79684418612348,Faridkot
2022-11-16,30.45429735226,74.57004078294044,Sri Muktsar Sahib
2022-11-16,30.42136324853957,74.54553129612313,Sri Muktsar Sahib
2022-11-16,30.36998604673569,74.5017499559757,Sri Muktsar Sahib
2022-11-16,30.54535356222626,74.64575393651941,Sri Muktsar Sahib
2022-11-16,30.40834769074925,74.54713867404747,Sri Muktsar Sahib
2022-11-16,30.343006428967904,74.49097568654585,Sri Muktsar Sahib
2022-11-16,30.190508355100803,74.39990106472051,Sri Muktsar Sahib
2022-11-16,30.848874262113807,74.89070759348664,Firozpur
2022-11-16,30.62123373719815,74.71399957651366,Faridkot
2022-11-16,30.13728684348857,74.35472076221738,Fazilka
2022-11-16,30.46272848281244,74.62148823281767,Sri Muktsar Sahib
